product_id,cloudinary_url
117,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948497/chip/uniqlo117.gif
118,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948498/chip/uniqlo118.gif
119,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948500/chip/uniqlo119.gif
120,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948501/chip/uniqlo120.gif
121,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948503/chip/uniqlo121.gif
122,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948504/chip/uniqlo122.gif
123,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948506/chip/uniqlo123.gif
124,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948507/chip/uniqlo124.gif
125,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948509/chip/uniqlo125.gif
126,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948510/chip/uniqlo126.gif
127,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948511/chip/uniqlo127.gif
128,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948513/chip/uniqlo128.gif
129,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948515/chip/uniqlo129.gif
130,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948516/chip/uniqlo130.gif
131,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948518/chip/uniqlo131.gif
132,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948519/chip/uniqlo132.gif
133,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948521/chip/uniqlo133.gif
134,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948522/chip/uniqlo134.gif
135,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948524/chip/uniqlo135.gif
136,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948525/chip/uniqlo136.gif
137,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948527/chip/uniqlo137.gif
138,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948529/chip/uniqlo138.gif
139,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948530/chip/uniqlo139.gif
140,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948532/chip/uniqlo140.gif
141,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948533/chip/uniqlo141.gif
142,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948535/chip/uniqlo142.gif
143,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948536/chip/uniqlo143.gif
144,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948538/chip/uniqlo144.gif
145,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948539/chip/uniqlo145.gif
146,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948541/chip/uniqlo146.gif
147,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948542/chip/uniqlo147.gif
148,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948543/chip/uniqlo148.gif
149,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948545/chip/uniqlo149.gif
150,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948547/chip/uniqlo150.gif
151,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948548/chip/uniqlo151.gif
152,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948550/chip/uniqlo152.gif
153,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948551/chip/uniqlo153.gif
154,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948553/chip/uniqlo154.gif
155,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948555/chip/uniqlo155.gif
156,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948556/chip/uniqlo156.gif
157,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948558/chip/uniqlo157.gif
158,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948560/chip/uniqlo158.gif
159,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948561/chip/uniqlo159.gif
160,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948563/chip/uniqlo160.gif
161,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948564/chip/uniqlo161.gif
162,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948566/chip/uniqlo162.gif
163,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948568/chip/uniqlo163.gif
164,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948569/chip/uniqlo164.gif
165,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948571/chip/uniqlo165.gif
166,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948572/chip/uniqlo166.gif
167,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948573/chip/uniqlo167.gif
168,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948575/chip/uniqlo168.gif
169,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948576/chip/uniqlo169.gif
170,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948578/chip/uniqlo170.gif
171,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948580/chip/uniqlo171.gif
172,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948581/chip/uniqlo172.gif
173,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948583/chip/uniqlo173.gif
174,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948585/chip/uniqlo174.gif
175,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948587/chip/uniqlo175.gif
176,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948589/chip/uniqlo176.gif
177,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948590/chip/uniqlo177.gif
178,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948592/chip/uniqlo178.gif
179,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948593/chip/uniqlo179.gif
180,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948595/chip/uniqlo180.gif
