style_id,name,link,color,img_link,gender_id,category_of_gender_id,type_of_category_id,style_of_type_id
0,超柔棉府綢襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404397,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404397/item/00_404397.jpg,0,0,0,0
0,超柔棉府綢襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404397,05-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404397/item/05_404397.jpg,0,0,0,0
0,超柔棉府綢襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404397,25-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404397/item/25_404397.jpg,0,0,0,0
0,超柔棉府綢襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404397,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404397/item/64_404397.jpg,0,0,0,0
0,超柔棉府綢襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404397,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404397/item/66_404397.jpg,0,0,0,0
0,超柔棉府綢襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404397,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404397/item/69_404397.jpg,0,0,0,0
1,超柔棉府綢立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406427,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406427/item/00_406427.jpg,0,0,0,1
1,超柔棉府綢立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406427,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/406427/item/12_406427.jpg,0,0,0,1
1,超柔棉府綢立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406427,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406427/item/65_406427.jpg,0,0,0,1
1,超柔棉府綢立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406427,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406427/item/69_406427.jpg,0,0,0,1
2,超柔棉府綢襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400657,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/400657/item/00_400657.jpg,0,0,0,2
2,超柔棉府綢襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400657,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/400657/item/66_400657.jpg,0,0,0,2
3,超柔棉府綢立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400660,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/400660/item/00_400660.jpg,0,0,0,3
3,超柔棉府綢立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400660,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/400660/item/69_400660.jpg,0,0,0,3
4,超柔棉 府綢立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/178796,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/178796/item/00_178796.jpg,0,0,0,4
4,超柔棉 府綢立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/178796,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/178796/item/69_178796.jpg,0,0,0,4
5,超柔棉府綢條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406588,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/406588/item/15_406588.jpg,0,0,0,5
5,超柔棉府綢條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406588,55-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/406588/item/55_406588.jpg,0,0,0,5
6,超柔棉府綢條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406585,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/406585/item/12_406585.jpg,0,0,0,6
6,超柔棉府綢條紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406585,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406585/item/65_406585.jpg,0,0,0,6
7,超柔棉府綢拼接襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406586,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406586/item/65_406586.jpg,0,0,0,7
8,超柔棉府綢拼接襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/408005,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/408005/item/61_408005.jpg,0,0,0,8
9,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404398,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404398/item/03_404398.jpg,0,0,0,9
9,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404398,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404398/item/65_404398.jpg,0,0,0,9
9,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404398,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404398/item/69_404398.jpg,0,0,0,9
9,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404398,72-PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/404398/item/72_404398.jpg,0,0,0,9
10,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406581,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406581/item/61_406581.jpg,0,0,0,10
10,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406581,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406581/item/69_406581.jpg,0,0,0,10
11,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406582,06-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406582/item/06_406582.jpg,0,0,0,11
11,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406582,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406582/item/64_406582.jpg,0,0,0,11
12,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406580,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406580/item/01_406580.jpg,0,0,0,12
12,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406580,62-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406580/item/62_406580.jpg,0,0,0,12
13,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406583,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/406583/item/15_406583.jpg,0,0,0,13
13,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406583,55-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/406583/item/55_406583.jpg,0,0,0,13
14,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406584,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406584/item/01_406584.jpg,0,0,0,14
14,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406584,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406584/item/69_406584.jpg,0,0,0,14
15,超柔棉 府綢拼接襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406587,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406587/item/64_406587.jpg,0,0,0,15
16,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401819,17-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/401819/item/17_401819.jpg,0,0,0,16
17,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401814,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/401814/item/67_401814.jpg,0,0,0,17
18,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401816,57-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/401816/item/57_401816.jpg,0,0,0,18
19,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/402959,05-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/402959/item/05_402959.jpg,0,0,0,19
20,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401815,58-DARK GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/401815/item/58_401815.jpg,0,0,0,20
21,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401817,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/401817/item/66_401817.jpg,0,0,0,21
22,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401818,55-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/401818/item/55_401818.jpg,0,0,0,22
23,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/402958,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/402958/item/68_402958.jpg,0,0,0,23
24,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400658,06-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/400658/item/06_400658.jpg,0,0,0,24
24,超柔棉府綢格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400658,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/400658/item/69_400658.jpg,0,0,0,24
25,超柔棉府綢印花襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/408555,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/408555/item/01_408555.jpg,0,0,0,25
26,超柔棉府綢印花襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/408556,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/408556/item/68_408556.jpg,0,0,0,26
27,超柔棉府綢印花襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/408557,14-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/408557/item/14_408557.jpg,0,0,0,27
28,超柔棉府綢印花襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/408558,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/408558/item/02_408558.jpg,0,0,0,28
29,超柔棉府綢印花襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/408560,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/408560/item/64_408560.jpg,0,0,0,29
30,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406600,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406600/item/01_406600.jpg,0,0,0,30
30,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406600,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406600/item/61_406600.jpg,0,0,0,30
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/00_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/02_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,05-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/05_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/12_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,34-BROWN,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/34_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,41-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/41_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,51-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/51_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,57-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/57_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/61_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/63_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/66_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/68_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/69_404406.jpg,0,0,0,31
31,特級亞麻襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404406,70-LIGHT PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/404406/item/70_404406.jpg,0,0,0,31
32,特級亞麻格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406601,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406601/item/66_406601.jpg,0,0,0,32
32,特級亞麻格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406601,71-PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/406601/item/71_406601.jpg,0,0,0,32
33,特級亞麻格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406602,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406602/item/03_406602.jpg,0,0,0,33
33,特級亞麻格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406602,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406602/item/67_406602.jpg,0,0,0,33
34,棉麻襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404408,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404408/item/00_404408.jpg,0,0,0,34
34,棉麻襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404408,23-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404408/item/23_404408.jpg,0,0,0,34
34,棉麻襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404408,32-BEIGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404408/item/32_404408.jpg,0,0,0,34
34,棉麻襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404408,54-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/404408/item/54_404408.jpg,0,0,0,34
34,棉麻襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404408,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404408/item/67_404408.jpg,0,0,0,34
34,棉麻襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404408,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404408/item/68_404408.jpg,0,0,0,34
34,棉麻襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404408,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404408/item/69_404408.jpg,0,0,0,34
35,棉麻格紋襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/404409,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/404409/item/15_404409.jpg,0,0,0,35
36,棉麻格紋襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406603,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406603/item/69_406603.jpg,0,0,0,36
37,棉麻格紋襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406604,04-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406604/item/04_406604.jpg,0,0,0,37
38,棉麻格紋襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406605,13-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/406605/item/13_406605.jpg,0,0,0,38
39,棉麻格紋襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/408025,62-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/408025/item/62_408025.jpg,0,0,0,39
40,棉麻格紋襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/408026,52-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/408026/item/52_408026.jpg,0,0,0,40
41,棉麻格紋襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/408027,38-DARK BROWN,http://im.uniqlo.com/images/tw/uq/pc/goods/408027/item/38_408027.jpg,0,0,0,41
42,棉麻立領襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406428,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406428/item/00_406428.jpg,0,0,0,42
42,棉麻立領襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406428,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406428/item/03_406428.jpg,0,0,0,42
42,棉麻立領襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406428,13-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/406428/item/13_406428.jpg,0,0,0,42
42,棉麻立領襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406428,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406428/item/61_406428.jpg,0,0,0,42
42,棉麻立領襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406428,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406428/item/66_406428.jpg,0,0,0,42
42,棉麻立領襯衫 (短袖),http://www.uniqlo.com/tw/store/goods/406428,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406428/item/69_406428.jpg,0,0,0,42
43,棉麻立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406429,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406429/item/00_406429.jpg,0,0,0,43
43,棉麻立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406429,31-BEIGE,http://im.uniqlo.com/images/tw/uq/pc/goods/406429/item/31_406429.jpg,0,0,0,43
43,棉麻立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406429,56-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/406429/item/56_406429.jpg,0,0,0,43
43,棉麻立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406429,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406429/item/61_406429.jpg,0,0,0,43
43,棉麻立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406429,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406429/item/67_406429.jpg,0,0,0,43
43,棉麻立領襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406429,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406429/item/69_406429.jpg,0,0,0,43
44,亞麻混紡 V領開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/405138,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/405138/item/03_405138.jpg,0,0,0,44
44,亞麻混紡 V領開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/405138,11-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/405138/item/11_405138.jpg,0,0,0,44
44,亞麻混紡 V領開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/405138,31-BEIGE,http://im.uniqlo.com/images/tw/uq/pc/goods/405138/item/31_405138.jpg,0,0,0,44
44,亞麻混紡 V領開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/405138,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405138/item/67_405138.jpg,0,0,0,44
44,亞麻混紡 V領開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/405138,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/405138/item/69_405138.jpg,0,0,0,44
45,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404392,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404392/item/01_404392.jpg,0,0,0,45
45,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404392,06-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404392/item/06_404392.jpg,0,0,0,45
45,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404392,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/404392/item/12_404392.jpg,0,0,0,45
45,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404392,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404392/item/64_404392.jpg,0,0,0,45
45,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404392,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404392/item/68_404392.jpg,0,0,0,45
46,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400652,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/400652/item/01_400652.jpg,0,0,0,46
46,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400652,06-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/400652/item/06_400652.jpg,0,0,0,46
46,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400652,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/400652/item/12_400652.jpg,0,0,0,46
46,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400652,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/400652/item/63_400652.jpg,0,0,0,46
46,牛津襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400652,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/400652/item/68_400652.jpg,0,0,0,46
47,牛津 Slim Fit 襯衫(長袖),http://www.uniqlo.com/tw/store/goods/192182,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/192182/item/01_192182.jpg,0,0,0,47
48,牛津 SLIM FIT 襯衫(短袖),http://www.uniqlo.com/tw/store/goods/406043,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406043/item/01_406043.jpg,0,0,0,48
48,牛津 SLIM FIT 襯衫(短袖),http://www.uniqlo.com/tw/store/goods/406043,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/406043/item/12_406043.jpg,0,0,0,48
48,牛津 SLIM FIT 襯衫(短袖),http://www.uniqlo.com/tw/store/goods/406043,54-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/406043/item/54_406043.jpg,0,0,0,48
48,牛津 SLIM FIT 襯衫(短袖),http://www.uniqlo.com/tw/store/goods/406043,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406043/item/64_406043.jpg,0,0,0,48
48,牛津 SLIM FIT 襯衫(短袖),http://www.uniqlo.com/tw/store/goods/406043,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406043/item/67_406043.jpg,0,0,0,48
48,牛津 SLIM FIT 襯衫(短袖),http://www.uniqlo.com/tw/store/goods/406043,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406043/item/68_406043.jpg,0,0,0,48
49,水洗復古牛仔工作襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406590,62-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406590/item/62_406590.jpg,0,0,0,49
49,水洗復古牛仔工作襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/406590,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406590/item/65_406590.jpg,0,0,0,49
50,牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404399,05-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404399/item/05_404399.jpg,0,0,0,50
50,牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404399,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404399/item/63_404399.jpg,0,0,0,50
50,牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/404399,67-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404399/item/67_404399.jpg,0,0,0,50
51,牛仔工作襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401833,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/401833/item/65_401833.jpg,0,0,0,51
51,牛仔工作襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401833,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/401833/item/69_401833.jpg,0,0,0,51
52,牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400659,06-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/400659/item/06_400659.jpg,0,0,0,52
52,牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/400659,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/400659/item/68_400659.jpg,0,0,0,52
53,牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/19250300001,04-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/19250300001/item/04_19250300001.jpg,0,0,0,53
53,牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/19250300001,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/19250300001/item/65_19250300001.jpg,0,0,0,53
53,牛仔襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/19250300001,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/19250300001/item/68_19250300001.jpg,0,0,0,53
54,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401849,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/401849/item/01_401849.jpg,0,0,0,54
55,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/407626,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/407626/item/68_407626.jpg,0,0,0,55
56,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401840,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/401840/item/15_401840.jpg,0,0,0,56
56,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401840,56-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/401840/item/56_401840.jpg,0,0,0,56
57,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401836,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/401836/item/68_401836.jpg,0,0,0,57
58,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401837,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/401837/item/09_401837.jpg,0,0,0,58
58,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401837,58-DARK GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/401837/item/58_401837.jpg,0,0,0,58
59,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401839,55-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/401839/item/55_401839.jpg,0,0,0,59
60,法蘭絨格紋襯衫 (長袖),http://www.uniqlo.com/tw/store/goods/401842,08-DARK GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/401842/item/08_401842.jpg,0,0,0,60
