type_id,name,price,link,gender_id,category_of_gender_id,type_of_category_id
0,法蘭絨格紋襯衫 (長袖),390,http://www.uniqlo.com/tw/store/goods/401834,0,0,0
0,法蘭絨格紋襯衫 (長袖),390,http://www.uniqlo.com/tw/store/goods/401841,0,0,0
0,法蘭絨格紋襯衫 (長袖),390,http://www.uniqlo.com/tw/store/goods/401848,0,0,0
0,法蘭絨格紋襯衫 (長袖),390,http://www.uniqlo.com/tw/store/goods/40184600001,0,0,0
0,法蘭絨襯衫 (長袖),390,http://www.uniqlo.com/tw/store/goods/400662,0,0,0
0,開領襯衫 (短袖),990,http://www.uniqlo.com/tw/store/goods/404413,0,0,0
0,條紋開領襯衫 (短袖),990,http://www.uniqlo.com/tw/store/goods/406535,0,0,0
0,印花府綢襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/404411,0,0,0
0,印花府綢襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/408363,0,0,0
0,印花府綢襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/408572,0,0,0
0,印花府綢襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/408573,0,0,0
0,印花府綢襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/408574,0,0,0
0,U 條紋寬版襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/404403,0,0,0
0,U 立領襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/406533,0,0,0
0,U 條紋立領襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/407439,0,0,0
0,柔軟斜紋 立領襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406591,0,0,0
1,特級抗皺襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/404401,0,0,1
1,抗皺襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/402710,0,0,1
1,抗皺襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/183575,0,0,1
1,特級抗皺襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/408136,0,0,1
1,抗皺襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/403052,0,0,1
1,抗皺襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/193849,0,0,1
1,抗皺襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/193848,0,0,1
1,抗皺襯衫 (長袖),990,http://www.uniqlo.com/tw/store/goods/403051,0,0,1
1,精紡 府綢襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/180788,0,0,1
1,精紡 府綢襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/193829,0,0,1
1,精紡府綢襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401362,0,0,1
1,精紡府綢襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/180789,0,0,1
1,精紡牛津襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/400653,0,0,1
1,精紡牛津襯衫(長袖),790,http://www.uniqlo.com/tw/store/goods/404380,0,0,1
1,精紡牛津襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/191903,0,0,1
1,精紡緹花襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406566,0,0,1
1,精紡緹花襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406565,0,0,1
1,精紡緹花襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/404384,0,0,1
1,精紡緹花襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401812,0,0,1
1,精紡緹花襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/193826,0,0,1
1,精紡緹花襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/193827,0,0,1
1,精紡緹花襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/193828,0,0,1
1,精紡條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/404386,0,0,1
1,精紡條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406569,0,0,1
1,精紡條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406570,0,0,1
1,精紡條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401365,0,0,1
1,精紡條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401824,0,0,1
1,精紡條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401825,0,0,1
1,精紡條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/402941,0,0,1
1,精紡格紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/404385,0,0,1
1,精紡格紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/407983,0,0,1
1,精紡格紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401364,0,0,1
1,精紡格紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401822,0,0,1
1,精紡格紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401823,0,0,1
1,精紡彈性 SLIM FIT 府綢襯衫(長袖),790,http://www.uniqlo.com/tw/store/goods/404388,0,0,1
1,精紡府綢 彈性 SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401363,0,0,1
1,精紡牛津 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/404387,0,0,1
1,精紡牛津 彈性 SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/400655,0,0,1
1,精紡彈性 Slim Fit 牛津襯衫(長袖),790,http://www.uniqlo.com/tw/store/goods/183573,0,0,1
1,精紡緹花 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/404389,0,0,1
1,精紡緹花 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406573,0,0,1
1,精紡彈性 Slim Fit 緹花襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/193841,0,0,1
1,精紡條紋 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/404391,0,0,1
1,精紡條紋 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406576,0,0,1
1,精紡條紋 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406577,0,0,1
1,精紡條紋 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/407996,0,0,1
1,精紡條紋 彈性 SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/402957,0,0,1
1,精紡條紋 彈性 SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401367,0,0,1
1,精紡條紋 彈性 SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401829,0,0,1
1,精紡彈性 Slim Fit 條紋襯衫(長袖),790,http://www.uniqlo.com/tw/store/goods/193845,0,0,1
1,精紡彈性 Slim Fit 條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/193844,0,0,1
1,精紡彈性 Slim Fit 條紋襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/193847,0,0,1
1,精紡條紋 彈性 SLIM FIT襯衫 (長袖),590,http://www.uniqlo.com/tw/store/goods/401828,0,0,1
1,精紡彈性 Slim Fit 條紋襯衫(長袖),590,http://www.uniqlo.com/tw/store/goods/19384500001,0,0,1
1,精紡格紋 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/407998,0,0,1
1,精紡格紋 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/406574,0,0,1
1,精紡格紋 彈性SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/404390,0,0,1
1,精紡格紋 彈性 SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401366,0,0,1
1,精紡格紋 彈性 SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401826,0,0,1
1,精紡格紋 彈性 SLIM FIT襯衫 (長袖),790,http://www.uniqlo.com/tw/store/goods/401827,0,0,1
1,精紡彈性 Slim Fit 格紋襯衫(長袖),790,http://www.uniqlo.com/tw/store/goods/193843,0,0,1
1,精紡舒適襯衫 (長袖),590,http://www.uniqlo.com/tw/store/goods/404396,0,0,1
1,精紡舒適襯衫 (長袖),590,http://www.uniqlo.com/tw/store/goods/400661,0,0,1
1,DRY 精紡牛津襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/404404,0,0,1
1,DRY 精紡條紋襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/404405,0,0,1
1,DRY 精紡緹花襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/406592,0,0,1
1,DRY 精紡緹花襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/406593,0,0,1
1,DRY 精紡緹花襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/406594,0,0,1
1,DRY 精紡條紋襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/406595,0,0,1
1,DRY 精紡條紋襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/406596,0,0,1
1,DRY 精紡格紋襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/406597,0,0,1
1,DRY 精紡格紋襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/406598,0,0,1
1,DRY 精紡格紋襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/406599,0,0,1
1,DRY 精紡格紋襯衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/408029,0,0,1
2,圓領T恤 (短袖),190,http://www.uniqlo.com/tw/store/goods/404132,0,0,2
2,DRY 多色圓領T恤(短袖),99,http://www.uniqlo.com/tw/store/goods/16417600001,0,0,2
2,DRY 多色圓領T恤 (短袖),145,http://www.uniqlo.com/tw/store/goods/180700,0,0,2
2,多色圓領T恤 (短袖),145,http://www.uniqlo.com/tw/store/goods/400320,0,0,2
2,V領T恤 (短袖),190,http://www.uniqlo.com/tw/store/goods/404134,0,0,2
2,多色V領T恤 (短袖),145,http://www.uniqlo.com/tw/store/goods/400321,0,0,2
2,DRY 多色V領T恤 (短袖),145,http://www.uniqlo.com/tw/store/goods/180701,0,0,2
2,DRY 多色V領T恤(短袖),145,http://www.uniqlo.com/tw/store/goods/164177,0,0,2
2,坦克背心,190,http://www.uniqlo.com/tw/store/goods/404135,0,0,2
2,DRY 多色羅紋坦克背心,145,http://www.uniqlo.com/tw/store/goods/194843,0,0,2
2,SPRZ NY Dry-EX印花T恤 (短袖),590,http://www.uniqlo.com/tw/store/goods/404940,0,0,2
2,SPRZ NY Dry-EX印花T恤 (短袖),590,http://www.uniqlo.com/tw/store/goods/406891,0,0,2
2,SPRZ NY DRY印花T恤 (短袖),590,http://www.uniqlo.com/tw/store/goods/408840,0,0,2
2,Dry-EX 圓領T恤 (短袖),590,http://www.uniqlo.com/tw/store/goods/407204,0,0,2
2,Dry-EX 圓領T恤(短袖)(mapping),590,http://www.uniqlo.com/tw/store/goods/404147,0,0,2
2,Dry-EX 圓領T恤 (短袖),490,http://www.uniqlo.com/tw/store/goods/404484,0,0,2
2,DRY EX 圓領T恤 (短袖),490,http://www.uniqlo.com/tw/store/goods/190223,0,0,2
2,DRY EX 圓領T恤 (短袖) (迷彩),490,http://www.uniqlo.com/tw/store/goods/190240,0,0,2
4,SPRZ NY Dry-EX POLO衫(短袖),790,http://www.uniqlo.com/tw/store/goods/407772,0,0,4
4,SPRZ NY Dry-EX POLO衫(短袖),790,http://www.uniqlo.com/tw/store/goods/407773,0,0,4
4,Dry-EX POLO衫 (短袖)(mapping),790,http://www.uniqlo.com/tw/store/goods/404157,0,0,4
4,DRY EX POLO衫 (短袖),290,http://www.uniqlo.com/tw/store/goods/19024700001,0,0,4
4,DRY EX POLO衫 (短袖)(棉質),290,http://www.uniqlo.com/tw/store/goods/19025500001,0,0,4
4,DRY EX POLO衫 (短袖),290,http://www.uniqlo.com/tw/store/goods/190247,0,0,4
2,SPRZ NY Dry-EX 五分短褲,590,http://www.uniqlo.com/tw/store/goods/406537,0,1,5
2,SPRZ NY Dry-EX 五分短褲,590,http://www.uniqlo.com/tw/store/goods/406892,0,1,5
2,Dry-EX 五分短褲,590,http://www.uniqlo.com/tw/store/goods/404152,0,1,5
2,Dry-EX 五分短褲,590,http://www.uniqlo.com/tw/store/goods/404485,0,1,5
2,DRY-EX 五分短褲,590,http://www.uniqlo.com/tw/store/goods/190268,0,1,5
2,DRY EX 短褲,590,http://www.uniqlo.com/tw/store/goods/180732,0,1,5
2,AIRism 運動機能上衣(短袖),590,http://www.uniqlo.com/tw/store/goods/406364,0,0,2
2,寬版圓領T恤 (短袖),290,http://www.uniqlo.com/tw/store/goods/196273,0,0,2
2,寬版圓領T恤 (短袖) (surf knitted),290,http://www.uniqlo.com/tw/store/goods/180707,0,0,2
2,寬版V領T恤 (短袖),290,http://www.uniqlo.com/tw/store/goods/196274,0,0,2
2,寬版條紋T恤 (短袖),290,http://www.uniqlo.com/tw/store/goods/190275,0,0,2
2,條紋圓領T恤 (短袖),590,http://www.uniqlo.com/tw/store/goods/405952,0,0,2
2,條紋圓領T恤 (短袖),590,http://www.uniqlo.com/tw/store/goods/406802,0,0,2
2,條紋圓領T恤 (短袖),590,http://www.uniqlo.com/tw/store/goods/404139,0,0,2
2,條紋圓領T恤 (短袖),590,http://www.uniqlo.com/tw/store/goods/405953,0,0,2
2,SUPIMA COTTON 圓領T恤(短袖),390,http://www.uniqlo.com/tw/store/goods/404136,0,0,2
2,SUPIMA COTTON 圓領T恤(短袖),590,http://www.uniqlo.com/tw/store/goods/406788,0,0,2
2,SUPIMA COTTON 圓領T恤(短袖),390,http://www.uniqlo.com/tw/store/goods/180703,0,0,2
2,SUPIMA COTTON V領T恤(短袖),390,http://www.uniqlo.com/tw/store/goods/404137,0,0,2
2,SUPIMA COTTONN V領T恤(短袖),390,http://www.uniqlo.com/tw/store/goods/180704,0,0,2
2,Supima Cotton V領T恤(短袖),190,http://www.uniqlo.com/tw/store/goods/16418000002,0,0,2
4,DRY 網眼印花POLO衫 (短袖)(帆船),290,http://www.uniqlo.com/tw/store/goods/193640,0,0,4
4,DRY 網眼印花POLO衫 (短袖)(船槳),290,http://www.uniqlo.com/tw/store/goods/193638,0,0,4
4,DRY 網眼POLO衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/404158,0,0,4
4,DRY 網眼POLO衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/180719,0,0,4
4,DRY 舒適襯衫領POLO衫 (短袖) (鈕釦領),290,http://www.uniqlo.com/tw/store/goods/193623,0,0,4
4,針織POLO衫 (短袖),790,http://www.uniqlo.com/tw/store/goods/408381,0,0,4
4,寬版POLO衫 (短袖),290,http://www.uniqlo.com/tw/store/goods/197523,0,0,4
4,寬版POLO衫 (短袖),290,http://www.uniqlo.com/tw/store/goods/197853,0,0,4
4,U SUPIMA COTTON 開領POLO衫(短袖),990,http://www.uniqlo.com/tw/store/goods/406796,0,0,4
2,拼色T恤 (短袖),790,http://www.uniqlo.com/tw/store/goods/406792,0,0,2
2,休閒上衣 (短袖),990,http://www.uniqlo.com/tw/store/goods/406800,0,0,2
2,U 條紋T恤 (短袖),790,http://www.uniqlo.com/tw/store/goods/407045,0,0,2
2,條紋T恤 (短袖),790,http://www.uniqlo.com/tw/store/goods/409471,0,0,2
2,條紋T恤 (短袖),790,http://www.uniqlo.com/tw/store/goods/409472,0,0,2
2,條紋T恤 (短袖),790,http://www.uniqlo.com/tw/store/goods/409473,0,0,2
2,U 圓領T恤 (短袖),390,http://www.uniqlo.com/tw/store/goods/407044,0,0,2
3,水洗條紋圓領T恤 (長袖),590,http://www.uniqlo.com/tw/store/goods/400324,0,0,3
3,水洗條紋T恤 (長袖),590,http://www.uniqlo.com/tw/store/goods/404146,0,0,3
3,水洗條紋T恤 (長袖),590,http://www.uniqlo.com/tw/store/goods/405951,0,0,3
3,水洗條紋T恤 (長袖),590,http://www.uniqlo.com/tw/store/goods/406801,0,0,3
3,水洗條紋圓領T恤 (長袖),390,http://www.uniqlo.com/tw/store/goods/40032400001,0,0,3
3,水洗條紋船型領T恤 (長袖),390,http://www.uniqlo.com/tw/store/goods/40128400001,0,0,3
3,柔軟棉質 圓領T恤 (長袖),190,http://www.uniqlo.com/tw/store/goods/400325,0,0,3
3,柔軟棉質 V領T恤 (長袖),190,http://www.uniqlo.com/tw/store/goods/400326,0,0,3
3,DRY 彈性休閒上衣,590,http://www.uniqlo.com/tw/store/goods/403711,0,0,3
3,休閒連帽上衣 (長袖),590,http://www.uniqlo.com/tw/store/goods/400331,0,0,3
3,休閒上衣 (長袖),790,http://www.uniqlo.com/tw/store/goods/400332,0,0,3
3,休閒上衣 (長袖),490,http://www.uniqlo.com/tw/store/goods/40033200001,0,0,3
3,Dry-EX 圓領T恤 (長袖),790,http://www.uniqlo.com/tw/store/goods/404151,0,0,3
3,AIRism 運動機能上衣(長袖),790,http://www.uniqlo.com/tw/store/goods/404845,0,0,3
3,SUPIMA COTTON 圓領T恤(長袖),590,http://www.uniqlo.com/tw/store/goods/404142,0,0,3
3,SUPIMA COTTON V領T恤(長袖),590,http://www.uniqlo.com/tw/store/goods/404143,0,0,3
3,圓領T恤 (7分袖),390,http://www.uniqlo.com/tw/store/goods/400971,0,0,3
3,圓領T恤 (7分袖),390,http://www.uniqlo.com/tw/store/goods/194923,0,0,3
3,SUPIMA COTTON 休閒上衣(長袖),990,http://www.uniqlo.com/tw/store/goods/406797,0,0,3
3,休閒連帽上衣 (長袖),1490,http://www.uniqlo.com/tw/store/goods/406798,0,0,3
3,圓領T恤 (長袖),790,http://www.uniqlo.com/tw/store/goods/407043,0,0,3
3,ULTRASTRETCH DRY圓領T恤(長袖),790,http://www.uniqlo.com/tw/store/goods/409820,0,0,3
3,華夫格圓領T恤(長袖),590,http://www.uniqlo.com/tw/store/goods/410810,0,0,3
5,棉質混紡圓領毛衣(短袖),790,http://www.uniqlo.com/tw/store/goods/405139,0,0,5
5,棉質混紡條紋圓領毛衣(短袖),790,http://www.uniqlo.com/tw/store/goods/408450,0,0,5
5,棉質混紡V領毛衣 (長袖),590,http://www.uniqlo.com/tw/store/goods/404572,0,0,5
5,棉質混紡圓領毛衣 (長袖),590,http://www.uniqlo.com/tw/store/goods/405132,0,0,5
5,棉質喀什米爾 羅紋條紋圓領毛衣 (長袖),790,http://www.uniqlo.com/tw/store/goods/407709,0,0,5
5,U 棉質喀什米爾 圓領毛衣 (長袖),990,http://www.uniqlo.com/tw/store/goods/407081,0,0,5
5,U 棉質中高領毛衣 (長袖),990,http://www.uniqlo.com/tw/store/goods/407082,0,0,5
5,U 棉質喀什米爾 襯衫領開襟外套 (長袖),1490,http://www.uniqlo.com/tw/store/goods/407083,0,0,5
5,U 棉質圓領毛衣 (長袖),1490,http://www.uniqlo.com/tw/store/goods/407087,0,0,5
5,棉質喀什米爾 羅紋圓領毛衣 (長袖),790,http://www.uniqlo.com/tw/store/goods/405134,0,0,5
5,棉質喀什米爾 羅紋V領毛衣 (長袖),390,http://www.uniqlo.com/tw/store/goods/402518,0,0,5
5,女裝 2WAY披巾,590,http://www.uniqlo.com/tw/store/goods/408313,0,0,5
5,女裝 2WAY披巾,590,http://www.uniqlo.com/tw/store/goods/409450,0,0,5
5,華夫格圓領毛衣 (長袖),790,http://www.uniqlo.com/tw/store/goods/405135,0,0,5
5,彈性圓領毛衣 (長袖),590,http://www.uniqlo.com/tw/store/goods/407910,0,0,5
5,彈性拉鍊毛衣 (長袖),790,http://www.uniqlo.com/tw/store/goods/407911,0,0,5
5,U 棉質圓領毛衣 (短袖),990,http://www.uniqlo.com/tw/store/goods/407079,0,0,5
5,Active彈性羊毛V領毛衣 (長袖),590,http://www.uniqlo.com/tw/store/goods/404036,0,0,5
6,特級彈性 SKINNY FIT 牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/403966,0,1,0
6,特級彈性 SKINNY FIT 牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/404802,0,1,0
6,特級彈性 SKINNY FIT 牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/401513,0,1,0
6,彈性 SKINNY FIT 多色牛仔褲,990,http://www.uniqlo.com/tw/store/goods/403969,0,1,0
6,彈性SKINNY FIT 多色牛仔褲,990,http://www.uniqlo.com/tw/store/goods/400133,0,1,0
6,彈性SKINNY FIT 多色牛仔褲,990,http://www.uniqlo.com/tw/store/goods/402788,0,1,0
6,彈性 Skinny Fit 窄管多色牛仔褲,990,http://www.uniqlo.com/tw/store/goods/182661,0,1,0
6,彈性 Skinny Fit 窄管多色牛仔褲,990,http://www.uniqlo.com/tw/store/goods/194284,0,1,0
6,彈性 Skinny Fit 窄管多色牛仔褲,590,http://www.uniqlo.com/tw/store/goods/18266100001,0,1,0
6,SLIM FIT 刷破牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/401156,0,1,0
6,SLIM FIT 刷破牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/407406,0,1,0
6,Slim Fit 刷破牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/191943,0,1,0
6,Slim Fit 刷破牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/196364,0,1,0
6,Slim Fit 刷破牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/19636400001,0,1,0
6,Slim Fit 刷破牛仔褲,1490,http://www.uniqlo.com/tw/store/goods/19194300001,0,1,0
