product_id,rgb hex,ryb hex,percentage of clothes,hue_level
678,#1A1C19,#191c1b,100.0,13
679,#A5A7A2,#a2a7a4,5.6,13
680,#202020,#202020,100.0,13
681,#F8F8F6,#f6f8f6,100.0,13
682,#F1ECD9,#dff1d9,100.0,4
683,-1
684,-1
685,#595B36,#365b38,100.0,5
686,#2D3D56,#2d3856,100.0,9
687,-1
688,#FAC6CA,#fac6ca,100.0,1
689,#B0ABCB,#b0abcb,100.0,10
690,#000000,#000000,100.0,13
691,#FCFCFC,#fcfcfc,100.0,13
692,#BABBB5,#b5bbb6,96.0,13
693,#000000,#000000,100.0,13
694,#FCFCFC,#fcfcfc,100.0,13
695,#B2B8AE,#aeb8b4,35.9,13
696,#FCCBB4,#fcd5b4,90.1,2
697,#000000,#000000,100.0,13
698,#FCFCFC,#fcfcfc,100.0,13
699,#C2C1BD,#bec2bd,99.9,13
700,#E7B8A4,#e7c0a4,100.0,2
701,#72A2A4,#728aa4,100.0,8
702,#D89D5B,#cad85b,100.0,3
703,#819FA9,#8192a9,100.0,9
704,#000000,#000000,100.0,13
705,#9F350E,#9f430e,100.0,2
706,#789BDC,#7891dc,100.0,10
707,#E9196C,#e9196c,100.0,1
708,#202638,#202438,100.0,10
709,#FAFAFA,#fafafa,100.0,13
710,#D1CDCE,#d1cdce,100.0,13
711,#4E4C51,#4e4c51,44.1,13
712,#18191D,#18181d,33.3,13
713,#E2A113,#71e213,100.0,4
714,#75265D,#75265d,100.0,12
715,#261C75,#261c75,100.0,10
716,#F9F9F9,#f9f9f9,100.0,13
717,#363352,#363352,100.0,10
718,#DBD9DA,#dbd9da,24.8,13
719,#6F6D6E,#6f6d6e,3.1,13
720,#000000,#000000,100.0,13
721,#182731,#182131,6.4,13
722,#050503,#030503,100.0,13
723,#ECF092,#92f096,100.0,5
724,#5EBBB3,#5e8ebb,100.0,8
725,#972064,#972064,100.0,12
726,#5D569A,#5d569a,100.0,10
727,#F9F9F9,#f9f9f9,100.0,13
728,#F9F9F9,#f9f9f9,100.0,13
729,#000000,#000000,100.0,13
730,#7DE4C7,#7db8e4,100.0,8
731,#96BCEB,#96b0eb,100.0,9
732,#FF91A4,#ff91a4,100.0,1
733,#E1E260,#60e261,100.0,5
734,#4F4E90,#4f4e90,100.0,10
735,#F9F9F9,#f9f9f9,100.0,13
736,#000000,#000000,100.0,13
737,#22384D,#22304d,100.0,9
738,#F3A9A0,#f3aaa0,100.0,1
739,#74CCD0,#74a0d0,100.0,8
740,#DDBEE2,#ddbee2,59.2,12
741,#EBE99F,#a1eb9f,100.0,5
742,#FCFCFC,#fcfcfc,100.0,13
743,#C4C5BF,#bfc5c0,99.0,13
744,#000000,#000000,100.0,13
745,#A44839,#a44a39,100.0,1
746,#646851,#516855,100.0,5
747,#2B2D3C,#2b2c3c,100.0,10
748,#F57687,#f57687,100.0,1
749,#8AA8C0,#8a9dc0,100.0,9
750,#98CCA5,#98c1cc,100.0,7
751,#EADC91,#a1ea91,100.0,4
752,#FCFCFC,#fcfcfc,100.0,13
753,#BCC0BF,#bcbec0,98.1,13
754,#202020,#202020,100.0,13
755,#9B496F,#9b496f,100.0,1
756,#F49A80,#f4a180,100.0,2
757,#67C4BC,#6797c4,100.0,8
758,#32373D,#32353d,100.0,9
759,#FFDAD2,#ffdbd2,100.0,2
760,#FCFCFC,#fcfcfc,100.0,13
761,#8AA4B3,#8a99b3,100.0,9
762,#E1BDAF,#e1c2af,100.0,2
763,#D5D6D0,#d0d6d1,100.0,13
764,#313038,#313038,100.0,10
765,#595742,#445942,100.0,5
766,#FCFCFC,#fcfcfc,100.0,13
767,#2F2E34,#2f2e34,100.0,10
768,#A7BFAF,#a7b9bf,100.0,7
769,#F6D5CC,#f6d7cc,100.0,2
770,#A1A29C,#9ca29d,39.2,13
771,#26232C,#26232c,100.0,13
772,#F0BFAE,#f0c4ae,100.0,2
773,#51553C,#3c5540,100.0,5
774,#53617B,#535d7b,100.0,10
775,#FCFCFC,#fcfcfc,100.0,13
776,#9C9F97,#979f9a,26.0,13
777,#000000,#000000,100.0,13
778,#F5AAA7,#f5aaa7,100.0,1
779,#B8DFCA,#b8d2df,100.0,7
780,#4A6791,#4a5e91,100.0,9
781,#FCFCFC,#fcfcfc,100.0,13
782,#000000,#000000,100.0,13
783,#A3A49E,#9ea49f,25.7,13
784,#FCFCFC,#fcfcfc,100.0,13
785,#000000,#000000,100.0,13
786,#D5D6CF,#cfd6d0,34.9,13
787,#010101,#010101,16.0,13
788,#FFFFFF,#ffffff,16.7,13
789,#E0BBB2,#e0bdb2,100.0,2
790,#C8D3C5,#c5d3d0,100.0,13
791,#B6BFC6,#b6bbc6,100.0,9
792,#000000,#000000,100.0,13
793,#6C6753,#596c53,100.0,4
794,#C6827F,#c6827f,100.0,1
795,#32353C,#32343c,100.0,10
796,#FCFCFC,#fcfcfc,100.0,13
797,#B6B7AF,#afb7b0,100.0,13
798,#000000,#000000,100.0,13
799,#ACD2C3,#acc3d2,100.0,8
800,#E9B9A5,#e9c1a5,100.0,2
801,#FCFCFC,#fcfcfc,100.0,13
802,#25242A,#25242a,100.0,13
803,#5F5A47,#4d5f47,100.0,4
804,#AEB0A5,#a5b0a7,47.9,13
805,#4E5979,#4e5679,100.0,10
806,#98C0A8,#98b4c0,100.0,7
807,#D1BD67,#7fd167,100.0,4
808,#D6B5A4,#d6bda4,100.0,2
809,#FCFCFC,#fcfcfc,100.0,13
810,#2D2E33,#2d2d33,100.0,13
811,#B6334C,#b6334c,19.0,1
812,#D8D2CC,#d8d8cc,41.7,13
813,#535A78,#535878,52.6,10
814,#87CDC9,#87abcd,20.5,8
815,#E6E0A5,#abe6a5,27.1,5
816,#AFB0AA,#aab0ab,29.2,13
817,#FAEADE,#faf3de,70.8,2
818,#8DC6BE,#8dabc6,58.3,8
819,#B4B6A7,#a7b6a9,66.7,5
820,#6085A8,#6078a8,37.5,9
821,#BC9F58,#80bc58,58.3,4
822,#98DAD4,#98bada,47.9,8
823,#E0E570,#70e575,45.8,5
824,#D67C72,#d67d72,52.1,1
825,#8A8D7E,#7e8d81,56.3,5
826,#88A9C0,#889cc0,47.9,9
827,#FFFFFF,#ffffff,43.8,13
828,#E9B9A5,#e9c1a5,100.0,2
829,#2D333F,#2d313f,100.0,10
830,#656A66,#65696a,98.5,13
831,#000000,#000000,100.0,13
832,#A44839,#a44a39,100.0,1
833,#646851,#516855,100.0,5
834,#2B2D3C,#2b2c3c,100.0,10
835,#C0D9E0,#c0cee0,100.0,9
836,#F7CDCF,#f7cdcf,100.0,1
837,#EADC91,#a1ea91,100.0,4
838,#98CCA5,#98c1cc,100.0,7
839,#8AA8C0,#8a9dc0,100.0,9
840,#FCFCFC,#fcfcfc,100.0,13
841,#A6A7A2,#a2a7a3,6.1,13
842,#585858,#585858,26.5,13
843,#202020,#202020,100.0,13
844,#A44839,#a44a39,100.0,1
845,#646851,#516855,100.0,5
846,#2B2D3C,#2b2c3c,100.0,10
847,#EBA9B7,#eba9b7,100.0,1
848,#A0B1CF,#a0accf,88.2,9
849,#98CCA5,#98c1cc,100.0,7
850,#FCFCFC,#fcfcfc,100.0,13
851,#BEBFB7,#b7bfb8,99.3,13
852,#585858,#585858,26.5,13
853,#202020,#202020,100.0,13
854,#F9F9F9,#f9f9f9,100.0,13
855,#CACCC9,#c9cccb,21.9,13
856,#3A546B,#3a4a6b,100.0,9
857,#1E202D,#1e1f2d,100.0,13
858,#5F6563,#5f6265,4.5,13
859,#000000,#000000,100.0,13
860,#F8C5C2,#f8c5c2,100.0,1
861,#A3593E,#a3623e,100.0,2
862,#656A4A,#4a6a4f,100.0,5
863,#5E627B,#5e617b,100.0,10
864,#A5A6A1,#a1a6a2,34.4,13
865,#F9F9F9,#f9f9f9,100.0,13
866,#191C2D,#191b2d,100.0,13
867,#000000,#000000,100.0,13
868,#DE89A8,#de89a8,100.0,1
869,#F9F9F9,#f9f9f9,100.0,13
870,#161E33,#161c33,100.0,13
871,#FB7A7E,#fb7a7e,100.0,1
872,#818E74,#748e81,100.0,6
873,#F5ADB9,#f5adb9,100.0,1
874,#FE7DB5,#fe7db5,100.0,1
875,#82A8E7,#829de7,100.0,9
876,#353F94,#353e94,100.0,10
877,#2E303F,#2e2f3f,100.0,10
878,#FAFAFA,#fafafa,100.0,13
879,#C5C4C0,#c1c5c0,100.0,13
880,#AFABAA,#afabaa,31.8,13
881,#000000,#000000,100.0,13
882,#C2C0BC,#bfc2bc,99.5,13
883,#9B496F,#9b496f,100.0,1
884,#353F94,#353e94,100.0,10
885,#2E303F,#2e2f3f,100.0,10
886,#E7F5A0,#a0f5ae,100.0,5
887,#FB464B,#fb464b,100.0,1
888,#33389E,#33379e,100.0,10
889,#D42779,#d42779,100.0,1
890,#761B5E,#761b5e,100.0,12
891,#223150,#222d50,100.0,10
892,#78757E,#78757e,99.1,11
893,#000000,#000000,100.0,13
894,#9BA988,#88a996,100.0,6
895,#EECEDD,#eecedd,100.0,1
896,#6D8EC1,#6d84c1,100.0,9
897,#E070A2,#e070a2,100.0,1
898,#91E0CD,#91bde0,100.0,8
899,#E5696B,#e5696b,100.0,1
900,#F2CF4F,#7bf24f,100.0,4
901,#FCFCFC,#fcfcfc,100.0,13
902,#C9CAC5,#c5cac6,100.0,13
903,#3D3F3C,#3c3f3e,100.0,13
904,#000000,#000000,100.0,13
905,#2A313B,#2a2e3b,100.0,9
906,#C4DAF1,#c4d2f1,100.0,9
907,#4F605A,#4f5960,100.0,8
908,#4B6C8F,#4b618f,100.0,9
909,#FFADA2,#ffaea2,100.0,1
910,#87EED3,#87c2ee,100.0,8
911,#FAFBAF,#affbb0,100.0,5
912,#FCFCFC,#fcfcfc,100.0,13
913,#BEBFB7,#b7bfb8,99.3,13
914,#202020,#202020,100.0,13
915,#2B2D3C,#2b2c3c,100.0,10
916,#EC7271,#ec7271,100.0,1
917,#4362BE,#435bbe,99.8,10
918,#1D2332,#1d2132,100.0,13
919,#F9F9F9,#f9f9f9,100.0,13
920,#706E71,#706e71,100.0,13
921,#19191B,#19191b,100.0,13
922,#F56EA8,#f56ea8,100.0,1
923,#F9F9F9,#f9f9f9,100.0,13
924,#CECCCD,#cecccd,50.0,13
925,#000000,#000000,100.0,13
926,#6A56AB,#6a56ab,100.0,11
927,#EF5FA4,#ef5fa4,100.0,1
928,#EA497F,#ea497f,100.0,1
929,#1262C5,#1249c5,100.0,9
930,#101115,#101015,100.0,13
931,#F75D81,#f75d81,100.0,1
932,#C2C2C2,#c2c2c2,100.0,13
933,#84EAD4,#84bdea,100.0,8
934,#21212B,#21212b,100.0,13
935,#000000,#000000,100.0,13
936,#CD487D,#cd487d,100.0,1
937,#6CD0B8,#6ca4d0,100.0,8
938,#4E95CB,#4e7bcb,100.0,9
939,#FCFCFC,#fcfcfc,100.0,13
940,#000000,#000000,100.0,13
941,#F35E84,#f35e84,100.0,1
942,#606260,#606262,25.0,13
943,#FEFEFE,#fefefe,100.0,13
944,#000000,#000000,100.0,13
945,#C94375,#c94375,100.0,1
946,#3E8DC6,#3e6fc6,100.0,9
947,#71726A,#6a726b,99.8,5
948,#000000,#000000,100.0,13
949,#91CDCD,#91afcd,100.0,8
950,#F88280,#f88280,100.0,1
951,#C4C5C0,#c0c5c1,100.0,13
952,#32363F,#32353f,100.0,10
953,#6B7D9A,#6b789a,43.0,9
954,#FB96A8,#fb96a8,100.0,1
955,#807E7F,#807e7f,20.2,13
956,#EF5360,#ef5360,100.0,1
957,#D3EA42,#42ea59,100.0,5
958,#2E323B,#2e313b,100.0,10
959,#FCFCFC,#fcfcfc,100.0,13
960,#85877F,#7f8781,99.4,13
961,#000000,#000000,100.0,13
962,#2F3241,#2f3141,100.0,10
963,#000000,#000000,100.0,13
964,-1
965,#FC556F,#fc556f,100.0,1
966,#2D3245,#2d3145,100.0,10
967,#000000,#000000,100.0,13
968,#FE799F,#fe799f,100.0,1
969,#1A366E,#1a2f6e,64.1,10
970,#F9F9F9,#f9f9f9,100.0,13
971,#000000,#000000,100.0,13
972,#FE799F,#fe799f,100.0,1
973,#F9F9F9,#f9f9f9,100.0,13
974,#1A366E,#1a2f6e,64.1,10
975,#BF3E91,#bf3e91,100.0,12
976,#272E3E,#272c3e,100.0,10
977,#F9F9F9,#f9f9f9,100.0,13
978,#000000,#000000,100.0,13
979,#FCE5DD,#fce7dd,100.0,2
980,#F7B293,#f7bf93,100.0,2
981,#FAFAFA,#fafafa,100.0,13
982,#C3C2C0,#c1c3c0,100.0,13
983,#D1C5AF,#c1d1af,100.0,3
984,#000000,#000000,100.0,13
985,#252939,#252839,66.8,10
986,#1A263D,#1a223d,29.2,10
987,#43B6AE,#437eb6,24.8,8
988,#F6D9CD,#f6ddcd,83.9,2
989,#000000,#000000,100.0,13
990,#FCFCFC,#fcfcfc,100.0,13
991,#A2A49B,#9ba49d,12.3,13
992,#D29381,#d29881,100.0,2
993,#353541,#353541,100.0,10
994,#000000,#000000,100.0,13
995,#FCFCFC,#fcfcfc,100.0,13
996,#A3A69D,#9da6a0,8.8,13
997,#757559,#597559,100.0,5
998,#000000,#000000,100.0,13
999,#FCFCFC,#fcfcfc,100.0,13
1000,#D2D4CE,#ced4d0,100.0,13
1001,#383B4A,#383a4a,100.0,10
1002,#F3F3F3,#f3f3f3,24.1,13
1003,#464573,#464573,16.0,10
1004,#EBBAA9,#ebbfa9,55.6,2
1005,#F8F8F8,#f8f8f8,12.5,13
1006,#000000,#000000,100.0,13
1007,#FCFCFC,#fcfcfc,100.0,13
1008,#D4D5D1,#d1d5d2,100.0,13
1009,#E5BCA6,#e5c7a6,100.0,2
1010,#71735E,#5e7360,100.0,5
1011,#272936,#272836,100.0,10
1012,#000000,#000000,100.0,13
1013,#FCFCFC,#fcfcfc,100.0,13
1014,#BEC1BA,#bac1bd,98.2,13
1015,#FCDCCD,#fce3cd,100.0,2
1016,#383850,#383850,100.0,10
1017,#78829D,#787f9d,100.0,10
1018,#000000,#000000,100.0,13
1019,#FCFCFC,#fcfcfc,100.0,13
1020,#9EA39C,#9ca3a1,31.2,13
1021,#F3DFD6,#f3e3d6,100.0,2
1022,#E2E8A0,#a0e8a6,100.0,5
1023,#99DBD1,#99bcdb,100.0,8
1024,#8E8D78,#798e78,100.0,5
1025,#303C4C,#30384c,100.0,9
1026,#C9CAC4,#c4cac5,100.0,13
1027,#FCFCFC,#fcfcfc,100.0,13
1028,#373D5F,#373c5f,100.0,10
1029,#000000,#000000,100.0,13
1030,#FCFCFC,#fcfcfc,100.0,13
1031,#FAFAFA,#fafafa,100.0,13
1032,#FAFAFA,#fafafa,100.0,13
1033,#E9B9A5,#e9c1a5,100.0,2
1034,#FCFCFC,#fcfcfc,100.0,13
1035,#3D4256,#3d4156,100.0,10
1036,#2F2E36,#2f2e36,100.0,10
1037,#9FA299,#99a29c,5.8,13
1038,#EFEEE9,#eaefe9,100.0,13
1039,#DAB2B0,#dab2b0,100.0,1
1040,#A47C3E,#7fa43e,71.1,3
1041,#2C3749,#2c3349,100.0,9
1042,#7C3346,#7c3346,99.7,1
1043,#2A2623,#2a2823,100.0,13
1044,#566177,#565e77,100.0,10
1045,#5D2238,#5d2238,100.0,1
1046,#262B3E,#262a3e,100.0,10
1047,#FCFCFC,#fcfcfc,100.0,13
1048,#C2C1BC,#bdc2bc,100.0,13
1049,#000000,#000000,100.0,13
1050,#CACCC9,#c9cccb,21.9,13
1051,#F9F9F9,#f9f9f9,100.0,13
1052,#E39CA4,#e39ca4,100.0,1
1053,#AABAD4,#aab5d4,100.0,9
1054,#6E2157,#6e2157,100.0,12
1055,#6F7FB1,#6f7bb1,21.2,10
1056,#EDD3D1,#edd3d1,61.1,1
1057,#FCFCFC,#fcfcfc,22.3,13
1058,#010101,#010101,41.9,13
1059,#C1D1E6,#c1cce6,43.8,9
1060,#FCFCFC,#fcfcfc,100.0,13
1061,#E06B73,#e06b73,100.0,1
1062,#323848,#323648,100.0,10
1063,#BEC1BA,#bac1bd,99.0,13
1064,#F3F3ED,#edf3ed,99.5,13
1065,#DEB5AF,#deb5af,100.0,1
1066,#000000,#000000,100.0,13
1067,#E55960,#e55960,28.0,1
1068,#FBFCF6,#f6fcf7,18.8,13
1069,#90ABCE,#90a2ce,16.6,9
1070,#010101,#010101,28.0,13
1071,#BDBEB6,#b6beb7,98.9,13
1072,#000000,#000000,100.0,13
1073,#F9F9F4,#f4f9f4,99.5,13
1074,#2B2E3D,#2b2d3d,81.3,10
1075,#000000,#000000,18.0,13
1076,#F8F8F6,#f6f8f6,100.0,13
1077,#EDC3B5,#edc7b5,100.0,2
1078,#F8F6C5,#c7f8c5,100.0,5
1079,#DCCDAE,#c4dcae,100.0,3
1080,#E0EDC1,#c1edce,100.0,5
1081,#9E050B,#9e050b,15.7,1
1082,#282D68,#282c68,31.3,10
1083,#D4F2E4,#d4e7f2,36.3,7
1084,#F1DBD3,#f1ddd3,80.4,2
1085,#888888,#888888,31.9,13
1086,#312F3C,#312f3c,50.0,10
1087,#C9AA31,#57c931,31.6,4
1088,#000000,#000000,100.0,13
1089,#FCFCFC,#fcfcfc,100.0,13
1090,#C8CAC7,#c7cac9,11.4,13
1091,#552B37,#552b37,100.0,1
1092,#FAFAFA,#fafafa,100.0,13
1093,#CCAAA1,#ccaca1,100.0,2
1094,#424652,#424552,100.0,10
1095,#635E48,#4e6348,100.0,4
1096,#FCFCFC,#fcfcfc,100.0,13
1097,#000000,#000000,100.0,13
1098,-1
1099,-1
1100,#DDDDDD,#dddddd,6.9,13
1101,#484848,#484848,98.7,13
1102,#292C3F,#292b3f,100.0,10
1103,#28352B,#283235,50.0,7
1104,#3B433D,#3b4143,25.0,7
1105,#BFC0BB,#bbc0bc,98.1,13
1106,#000000,#000000,100.0,13
1107,#000000,#000000,100.0,13
1108,#1E202D,#1e1f2d,100.0,13
1109,#F9F9F9,#f9f9f9,100.0,13
1110,#CACCC9,#c9cccb,21.9,13
1111,#711C33,#711c33,100.0,1
1112,#C26266,#c26266,100.0,1
1113,#25426C,#25396c,100.0,9
1114,#252B3B,#25293b,100.0,10
1115,#FAFAFA,#fafafa,100.0,13
1116,#4B514F,#4b4e51,30.1,8
1117,#294761,#293c61,100.0,9
1118,#D56D76,#d56d76,100.0,1
1119,#3C5F61,#3c4d61,100.0,8
1120,#6E2157,#6e2157,100.0,12
1121,#FAFAFA,#fafafa,100.0,13
1122,#FAFAFA,#fafafa,100.0,13
1123,#FF616F,#ff616f,100.0,1
1124,#DAEE4F,#4fee63,100.0,5
1125,#2B2936,#2b2936,100.0,10
1126,#BCBABD,#bcbabd,100.0,13
1127,#000000,#000000,100.0,13
1128,#FCFCFC,#fcfcfc,100.0,13
1129,#FCFCFC,#fcfcfc,100.0,13
1130,-1
1131,#F9F9F9,#f9f9f9,100.0,13
1132,-1
1133,-1
1134,#F9F9F9,#f9f9f9,100.0,13
1135,#F9F9F9,#f9f9f9,100.0,13
1136,#BED1D5,#bec8d5,100.0,9
1137,#EACCC1,#ead0c1,100.0,2
1138,#F6CFBE,#f6d6be,100.0,2
1139,#F9F9F9,#f9f9f9,100.0,13
1140,#1B1D2C,#1b1c2c,100.0,13
1141,#FAFAFA,#fafafa,100.0,13
1142,#1E304C,#1e2a4c,62.3,9
1143,#ECCBD2,#eccbd2,100.0,1
1144,#F9F9F9,#f9f9f9,100.0,13
1145,#C0D7F7,#c0d0f7,100.0,9
1146,#DAD9DC,#dad9dc,18.4,13
1147,#F9F9F9,#f9f9f9,100.0,13
1148,#F9F9F9,#f9f9f9,100.0,13
1149,#F9F9F9,#f9f9f9,100.0,13
1150,#F9F9F9,#f9f9f9,100.0,13
1151,-1
1152,#444331,#324431,100.0,5
1153,#272959,#272859,100.0,10
1154,#F9F9F9,#f9f9f9,100.0,13
1155,#371629,#371629,100.0,12
1156,#000000,#000000,100.0,13
1157,#1B305D,#1b2a5d,100.0,10
1158,#000000,#000000,100.0,13
1159,#DBD6D0,#d9dbd0,99.7,13
1160,#FE9F9B,#fe9f9b,100.0,1
1161,#2E2E46,#2e2e46,100.0,10
1162,#000000,#000000,100.0,13
1163,#83412B,#83482b,100.0,2
1164,#4F4E3C,#3d4f3c,100.0,5
1165,#82847F,#7f8481,25.0,13
1166,#2A2E39,#2a2d39,100.0,10
1167,#E0E2DF,#dfe2e1,14.4,13
1168,#010101,#010101,24.0,13
1169,#61402F,#61482f,75.0,2
1170,#FCFCFC,#fcfcfc,100.0,13
1171,#D8E7EA,#d8e0ea,100.0,9
1172,#DFB0AA,#dfb0aa,100.0,1
1173,#5E614C,#4c614f,100.0,5
1174,#333541,#333441,100.0,10
1175,#D3C4BE,#d3c6be,32.5,2
1176,#20201F,#1f201f,25.6,13
1177,#D77586,#d77586,29.7,1
1178,#28413C,#283541,39.5,8
1179,#868891,#868791,18.7,10
1180,#DE1834,#de1834,22.9,1
1181,#FAFAFA,#fafafa,100.0,13
1182,#FAFAFA,#fafafa,100.0,13
1183,#6F6D88,#6f6d88,21.0,10
1184,#27283F,#27273f,65.8,10
1185,#384467,#384167,43.2,10
1186,#BDB8CC,#bdb8cc,16.5,11
1187,#D7D0E0,#d7d0e0,21.7,11
1188,#000000,#000000,100.0,13
1189,#252738,#252638,41.8,10
1190,#B6BBB6,#b6bbbb,26.8,13
1191,#E0BFB6,#e0c1b6,100.0,2
1192,#605D4A,#4d604a,100.0,4
1193,#9FA195,#95a197,61.9,5
1194,#000000,#000000,100.0,13
1195,-1
1196,#C72B75,#c72b75,100.0,1
1197,#FD6C1B,#fd991b,100.0,2
1198,#D5334A,#d5334a,100.0,1
1199,#F3FCA9,#a9fcb2,100.0,5
1200,#41BED0,#4183d0,100.0,9
1201,#BECCE7,#bec8e7,100.0,10
1202,#23398E,#23358e,100.0,10
1203,#34394F,#34384f,100.0,10
1204,#F9F9F9,#f9f9f9,100.0,13
1205,#B2AEAF,#b2aeaf,44.8,13
1206,#18171C,#18171c,100.0,13
1207,#486CB6,#4863b6,100.0,10
1208,#E7638A,#e7638a,100.0,1
1209,#40B0BB,#407abb,100.0,8
1210,#2F3742,#2f3442,100.0,9
1211,#BCBCBA,#babcba,97.6,13
1212,#FAFAFA,#fafafa,100.0,13
1213,#000000,#000000,100.0,13
1214,#F97D71,#f97e71,100.0,1
1215,#D8327E,#d8327e,100.0,1
1216,#5B6B8D,#5b678d,100.0,10
1217,#33384E,#33374e,100.0,10
1218,#DA215B,#da215b,100.0,1
1219,#26318B,#262f8b,100.0,10
1220,#000000,#000000,100.0,13
1221,#F0DFDD,#f0dfdd,24.3,1
1222,#2D2E4D,#2d2d4d,50.0,10
1223,#E7629B,#e7629b,62.5,1
1224,#B9DDD5,#b9cddd,33.3,8
1225,#FBCDBE,#fbd1be,100.0,2
1226,#FCFCFC,#fcfcfc,100.0,13
1227,#3E3F54,#3e3e54,100.0,10
1228,#000000,#000000,100.0,13
1229,#EC5854,#ec5854,100.0,1
1230,#9EBDD1,#9eb1d1,100.0,9
1231,#FCFCFC,#fcfcfc,100.0,13
1232,#000000,#000000,100.0,13
1233,#AAAAAF,#aaaaaf,18.9,13
1234,#2B6EB5,#2b58b5,100.0,9
1235,#33384E,#33374e,100.0,10
1236,#33A8B1,#336fb1,100.0,8
1237,#FDE6A2,#c0fda2,100.0,4
1238,#D93981,#d93981,100.0,1
1239,#284AA1,#2842a1,100.0,10
1240,#583B73,#583b73,100.0,11
1241,#2C3254,#2c3154,100.0,10
1242,#A1A3A2,#a1a2a3,28.4,13
1243,#000000,#000000,100.0,13
1244,#731C61,#731c61,100.0,12
1245,#154144,#152b44,100.0,8
1246,#293DB0,#293ab0,100.0,10
1247,#AEC9EF,#aec1ef,50.0,9
1248,#F2DDE2,#f2dde2,41.7,1
1249,#93D2DB,#93b4db,50.0,9
1250,#EBE4B0,#b7ebb0,100.0,4
1251,#A8C0E4,#a8b9e4,100.0,9
1252,#A6DAE5,#a6c2e5,100.0,9
1253,#191C2F,#191b2f,100.0,13
1254,#BDBDCD,#bdbdcd,66.3,10
1255,#FCFCFC,#fcfcfc,100.0,13
1256,#EBD4DA,#ebd4da,68.6,1
1257,#C5D4DF,#c5cedf,67.8,9
1258,#E8C9C7,#e8c9c7,100.0,1
1259,#FCFCFC,#fcfcfc,100.0,13
1260,#D6E0E9,#d6dce9,100.0,9
1261,#73755F,#5f7561,100.0,5
1262,#20242D,#20232d,100.0,13
1263,#4F1521,#4f1521,100.0,1
1264,-1
1265,#FAFAFA,#fafafa,100.0,13
1266,#26273A,#26263a,100.0,10
1267,#A9B3E4,#a9b1e4,100.0,10
1268,#F0D2D4,#f0d2d4,100.0,1
1269,#F9F9F9,#f9f9f9,100.0,13
1270,#BBC5E7,#bbc3e7,100.0,10
1271,#21232F,#21222f,96.7,13
1272,#B3CEE9,#b3c5e9,50.0,9
1273,#92999F,#92969f,53.3,9
1274,#BDD0DF,#bdc9df,100.0,9
1275,#FCFCFC,#fcfcfc,100.0,13
1276,#F1E7CC,#d9f1cc,100.0,4
1277,#EDD6DC,#edd6dc,100.0,1
1278,#383B42,#383a42,100.0,10
1279,#FCFCFC,#fcfcfc,100.0,13
1280,#CFB3C2,#cfb3c2,100.0,12
1281,#262E45,#262c45,100.0,10
1282,#686D81,#686c81,100.0,10
1283,#99BADD,#99afdd,51.3,9
1284,#57759E,#576c9e,84.6,9
1285,#90ACCC,#90a3cc,44.6,9
1286,#4E6181,#4e5b81,85.5,9
1287,#262C3B,#262a3b,55.4,10
1288,#466083,#465883,100.0,9
1289,#45465A,#45455a,100.0,10
1290,#415780,#415180,99.8,10
1291,#D9B5BD,#d9b5bd,22.5,1
1292,#B9D3DE,#b9c8de,53.3,9
1293,#23231E,#1e231e,22.4,13
1294,#B5C1DB,#b5bedb,88.8,10
1295,#272A3B,#27293b,75.1,10
1296,#27283F,#27273f,65.8,10
1297,#D36B8C,#d36b8c,24.7,1
1298,#D7D0E0,#d7d0e0,21.7,11
1299,#353438,#353438,50.0,11
1300,#812935,#812935,27.4,1
1301,#EE8F86,#ee8f86,79.2,1
1302,#E66BA5,#e66ba5,55.4,1
1303,#6F6D81,#6f6d81,51.6,10
1304,#822E39,#822e39,28.5,1
1305,#1F2E35,#1f2735,81.1,9
1306,#B5B2CD,#b5b2cd,30.4,10
1307,#CCC9E6,#ccc9e6,79.3,10
1308,#DFBDB9,#dfbdb9,51.7,1
1309,#D36B8C,#d36b8c,24.7,1
1310,#252D43,#252b43,55.6,10
1311,#8B172B,#8b172b,27.3,1
1312,#25242C,#25242c,100.0,13
1313,#C8D8EF,#c8d3ef,100.0,9
1314,#757A97,#757997,50.0,10
1315,#ACC4F0,#acbdf0,100.0,9
1316,#232635,#232535,100.0,10
1317,#2A3040,#2a2e40,100.0,10
1318,#E3746F,#e3746f,30.4,1
1319,#7F8596,#7f8396,32.8,10
1320,#767A86,#767986,16.7,10
1321,#191A2F,#19192f,19.1,13
1322,#82818E,#82818e,17.7,10
1323,#873F47,#873f47,16.7,1
1324,#452129,#452129,10.8,1
1325,#264038,#263540,43.2,8
1326,#401723,#401723,32.5,1
1327,#753440,#753440,20.3,1
1328,#CFC0B5,#cfc8b5,17.7,2
1329,#7B7C78,#787c79,38.9,13
1330,#203A32,#202f3a,44.5,8
1331,#DDCBBD,#ddd5bd,100.0,2
1332,#C9D7E4,#c9d2e4,100.0,9
1333,#DCD5C2,#cbdcc2,100.0,4
1334,#737768,#68776c,100.0,5
1335,#323E4E,#323a4e,100.0,9
1336,#FA7E7A,#fa7e7a,68.8,1
1337,#69D6B9,#69a7d6,70.8,8
1338,#F3567F,#f3567f,29.2,1
1339,#293A56,#293556,66.7,9
1340,#61728D,#616d8d,30.0,9
1341,#F28080,#f28080,29.9,1
1342,#F89888,#f89a88,100.0,1
