style_id,name,image_link,color_chip_link,gender_id,category_of_gender_id,type_of_category_id,style_of_type_id
0,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/35199/35199011/3519901_500.jpg,https://s3.lativ.com.tw/i/35199/35199011/3519901_48.jpg,0,0,0,0
1,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34704/34704011/3470401_500.jpg,https://s3.lativ.com.tw/i/34704/34704011/3470401_48.jpg,0,0,0,1
2,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34393/34393011/3439301_500.jpg,https://s3.lativ.com.tw/i/34393/34393011/3439301_48.jpg,0,0,0,2
2,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34393/34393021/3439302_500.jpg,https://s3.lativ.com.tw/i/34393/34393021/3439302_48.jpg,0,0,0,2
2,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34393/34393031/3439303_500.jpg,https://s3.lativ.com.tw/i/34393/34393031/3439303_48.jpg,0,0,0,2
3,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34700/34700011/3470001_500.jpg,https://s3.lativ.com.tw/i/34700/34700011/3470001_48.jpg,0,0,0,3
4,迪士尼系列羅紋配色印花T恤,https://s3.lativ.com.tw/i/34540/34540011/3454001_500.jpg,https://s3.lativ.com.tw/i/34540/34540011/3454001_48.jpg,0,0,0,4
5,迪士尼系列羅紋配色T恤,https://s3.lativ.com.tw/i/34325/34325011/3432501_500.jpg,https://s3.lativ.com.tw/i/34325/34325011/3432501_48.jpg,0,0,0,5
6,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34534/34534011/3453401_500.jpg,https://s3.lativ.com.tw/i/34534/34534011/3453401_48.jpg,0,0,0,6
6,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34534/34534021/3453402_500.jpg,https://s3.lativ.com.tw/i/34534/34534021/3453402_48.jpg,0,0,0,6
7,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34537/34537011/3453701_500.jpg,https://s3.lativ.com.tw/i/34537/34537011/3453701_48.jpg,0,0,0,7
8,迪士尼系列口袋印花T恤,https://s3.lativ.com.tw/i/34539/34539011/3453901_500.jpg,https://s3.lativ.com.tw/i/34539/34539011/3453901_48.jpg,0,0,0,8
9,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34538/34538011/3453801_500.jpg,https://s3.lativ.com.tw/i/34538/34538011/3453801_48.jpg,0,0,0,9
10,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34324/34324011/3432401_500.jpg,https://s3.lativ.com.tw/i/34324/34324011/3432401_48.jpg,0,0,0,10
11,迪士尼系列印花T恤,https://s3.lativ.com.tw/i/34326/34326011/3432601_500.jpg,https://s3.lativ.com.tw/i/34326/34326011/3432601_48.jpg,0,0,0,11
12,迪士尼系列配色毛圈圓領衫,https://s3.lativ.com.tw/i/32621/32621011/3262101_500.jpg,https://s3.lativ.com.tw/i/32621/32621011/3262101_48.jpg,0,0,0,12
13,迪士尼系列印花T,https://s3.lativ.com.tw/i/30559/30559011/3055901_500.jpg,https://s3.lativ.com.tw/i/30559/30559011/3055901_24.jpg,0,0,0,13
14,迪士尼系列印花T,https://s3.lativ.com.tw/i/30541/30541011/3054101_500.jpg,https://s3.lativ.com.tw/i/30541/30541011/3054101_24.jpg,0,0,0,14
15,迪士尼系列印花T,https://s3.lativ.com.tw/i/30540/30540011/3054001_500.jpg,https://s3.lativ.com.tw/i/30540/30540011/3054001_24.jpg,0,0,0,15
16,皮克斯系列印花T恤,https://s3.lativ.com.tw/i/34329/34329011/3432901_500.jpg,https://s3.lativ.com.tw/i/34329/34329011/3432901_48.jpg,0,0,0,16
17,皮克斯系列印花T恤,https://s3.lativ.com.tw/i/34328/34328011/3432801_500.jpg,https://s3.lativ.com.tw/i/34328/34328011/3432801_48.jpg,0,0,0,17
18,皮克斯系列印花T恤,https://s3.lativ.com.tw/i/34327/34327011/3432701_500.jpg,https://s3.lativ.com.tw/i/34327/34327011/3432701_48.jpg,0,0,0,18
19,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34575/34575011/3457501_500.jpg,https://s3.lativ.com.tw/i/34575/34575011/3457501_48.jpg,0,0,0,19
20,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34555/34555011/3455501_500.jpg,https://s3.lativ.com.tw/i/34555/34555011/3455501_48.jpg,0,0,0,20
21,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34415/34415011/3441501_500.jpg,https://s3.lativ.com.tw/i/34415/34415011/3441501_48.jpg,0,0,0,21
22,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34342/34342011/3434201_500.jpg,https://s3.lativ.com.tw/i/34342/34342011/3434201_48.jpg,0,0,0,22
23,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34414/34414011/3441401_500.jpg,https://s3.lativ.com.tw/i/34414/34414011/3441401_48.jpg,0,0,0,23
24,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34413/34413011/3441301_500.jpg,https://s3.lativ.com.tw/i/34413/34413011/3441301_48.jpg,0,0,0,24
25,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34416/34416011/3441601_500.jpg,https://s3.lativ.com.tw/i/34416/34416011/3441601_48.jpg,0,0,0,25
26,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34343/34343011/3434301_500.jpg,https://s3.lativ.com.tw/i/34343/34343011/3434301_48.jpg,0,0,0,26
27,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/35201/35201011/3520101_500.jpg,https://s3.lativ.com.tw/i/35201/35201011/3520101_48.jpg,0,0,0,27
28,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34703/34703011/3470301_500.jpg,https://s3.lativ.com.tw/i/34703/34703011/3470301_48.jpg,0,0,0,28
29,STAR WARS系列印花T恤,https://s3.lativ.com.tw/i/34702/34702011/3470201_500.jpg,https://s3.lativ.com.tw/i/34702/34702011/3470201_48.jpg,0,0,0,29
30,漫威系列印花T恤,https://s3.lativ.com.tw/i/34443/34443011/3444301_500.jpg,https://s3.lativ.com.tw/i/34443/34443011/3444301_48.jpg,0,0,0,30
31,漫威系列印花T恤,https://s3.lativ.com.tw/i/34444/34444011/3444401_500.jpg,https://s3.lativ.com.tw/i/34444/34444011/3444401_48.jpg,0,0,0,31
32,漫威系列羅紋配色印花T恤,https://s3.lativ.com.tw/i/34446/34446011/3444601_500.jpg,https://s3.lativ.com.tw/i/34446/34446011/3444601_48.jpg,0,0,0,32
33,漫威系列羅紋配色印花T恤,https://s3.lativ.com.tw/i/34350/34350011/3435001_500.jpg,https://s3.lativ.com.tw/i/34350/34350011/3435001_48.jpg,0,0,0,33
34,漫威系列印花T恤,https://s3.lativ.com.tw/i/34354/34354011/3435401_500.jpg,https://s3.lativ.com.tw/i/34354/34354011/3435401_48.jpg,0,0,0,34
35,漫威系列印花T恤,https://s3.lativ.com.tw/i/34351/34351011/3435101_500.jpg,https://s3.lativ.com.tw/i/34351/34351011/3435101_48.jpg,0,0,0,35
36,漫威系列印花T恤,https://s3.lativ.com.tw/i/34445/34445011/3444501_500.jpg,https://s3.lativ.com.tw/i/34445/34445011/3444501_48.jpg,0,0,0,36
37,漫威系列印花T恤,https://s3.lativ.com.tw/i/34353/34353011/3435301_500.jpg,https://s3.lativ.com.tw/i/34353/34353011/3435301_48.jpg,0,0,0,37
38,漫威系列印花T恤,https://s3.lativ.com.tw/i/34352/34352011/3435201_500.jpg,https://s3.lativ.com.tw/i/34352/34352011/3435201_48.jpg,0,0,0,38
39,漫威系列印花T恤,https://s3.lativ.com.tw/i/34349/34349011/3434901_500.jpg,https://s3.lativ.com.tw/i/34349/34349011/3434901_48.jpg,0,0,0,39
40,漫威系列印花T恤,https://s3.lativ.com.tw/i/34348/34348011/3434801_500.jpg,https://s3.lativ.com.tw/i/34348/34348011/3434801_48.jpg,0,0,0,40
41,史努比印花T恤,https://s3.lativ.com.tw/i/34467/34467011/3446701_500.jpg,https://s3.lativ.com.tw/i/34467/34467011/3446701_48.jpg,0,0,0,41
42,史努比印花T恤,https://s3.lativ.com.tw/i/34472/34472011/3447201_500.jpg,https://s3.lativ.com.tw/i/34472/34472011/3447201_48.jpg,0,0,0,42
43,史努比印花T恤,https://s3.lativ.com.tw/i/34471/34471011/3447101_500.jpg,https://s3.lativ.com.tw/i/34471/34471011/3447101_48.jpg,0,0,0,43
44,史努比口袋T恤,https://s3.lativ.com.tw/i/34463/34463011/3446301_500.jpg,https://s3.lativ.com.tw/i/34463/34463011/3446301_48.jpg,0,0,0,44
45,Hallmark印花T恤,https://s3.lativ.com.tw/i/34359/34359011/3435901_500.jpg,https://s3.lativ.com.tw/i/34359/34359011/3435901_48.jpg,0,0,0,45
46,Hallmark印花T恤,https://s3.lativ.com.tw/i/34358/34358011/3435801_500.jpg,https://s3.lativ.com.tw/i/34358/34358011/3435801_48.jpg,0,0,0,46
47,Hallmark印花T恤,https://s3.lativ.com.tw/i/34360/34360011/3436001_500.jpg,https://s3.lativ.com.tw/i/34360/34360011/3436001_48.jpg,0,0,0,47
48,-1,,,,,,
49,隨便啦貘印花T恤,https://s3.lativ.com.tw/i/34532/34532011/3453201_500.jpg,https://s3.lativ.com.tw/i/34532/34532011/3453201_48.jpg,0,0,0,49
50,奔跑來貘印花T恤,https://s3.lativ.com.tw/i/34525/34525011/3452501_500.jpg,https://s3.lativ.com.tw/i/34525/34525011/3452501_48.jpg,0,0,0,50
51,Polar Bear Benjamin印花T恤,https://s3.lativ.com.tw/i/34518/34518011/3451801_500.jpg,https://s3.lativ.com.tw/i/34518/34518011/3451801_48.jpg,0,0,0,51
52,Polar Bear Benjamin印花T恤,https://s3.lativ.com.tw/i/34512/34512011/3451201_500.jpg,https://s3.lativ.com.tw/i/34512/34512011/3451201_48.jpg,0,0,0,52
53,Polar Bear Benjamin印花T恤,https://s3.lativ.com.tw/i/34516/34516011/3451601_500.jpg,https://s3.lativ.com.tw/i/34516/34516011/3451601_48.jpg,0,0,0,53
54,billboard印花T恤,https://s3.lativ.com.tw/i/34651/34651011/3465101_500.jpg,https://s3.lativ.com.tw/i/34651/34651011/3465101_48.jpg,0,0,0,54
55,billboard印花T恤,https://s3.lativ.com.tw/i/34652/34652011/3465201_500.jpg,https://s3.lativ.com.tw/i/34652/34652011/3465201_48.jpg,0,0,0,55
56,billboard印花T恤,https://s3.lativ.com.tw/i/34650/34650011/3465001_500.jpg,https://s3.lativ.com.tw/i/34650/34650011/3465001_48.jpg,0,0,0,56
57,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34699/34699011/3469901_500.jpg,https://s3.lativ.com.tw/i/34699/34699011/3469901_48.jpg,0,0,0,57
58,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34598/34598011/3459801_500.jpg,https://s3.lativ.com.tw/i/34598/34598011/3459801_48.jpg,0,0,0,58
59,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34347/34347011/3434701_500.jpg,https://s3.lativ.com.tw/i/34347/34347011/3434701_48.jpg,0,0,0,59
60,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34558/34558011/3455801_500.jpg,https://s3.lativ.com.tw/i/34558/34558011/3455801_48.jpg,0,0,0,60
61,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34594/34594011/3459401_500.jpg,https://s3.lativ.com.tw/i/34594/34594011/3459401_48.jpg,0,0,0,61
62,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34597/34597011/3459701_500.jpg,https://s3.lativ.com.tw/i/34597/34597011/3459701_48.jpg,0,0,0,62
63,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34595/34595011/3459501_500.jpg,https://s3.lativ.com.tw/i/34595/34595011/3459501_48.jpg,0,0,0,63
64,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34556/34556011/3455601_500.jpg,https://s3.lativ.com.tw/i/34556/34556011/3455601_48.jpg,0,0,0,64
65,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34596/34596011/3459601_500.jpg,https://s3.lativ.com.tw/i/34596/34596011/3459601_48.jpg,0,0,0,65
66,Jean-Michel Basquiat印花T恤,https://s3.lativ.com.tw/i/34418/34418011/3441801_500.jpg,https://s3.lativ.com.tw/i/34418/34418011/3441801_48.jpg,0,0,0,66
67,Keith Haring印花T恤,https://s3.lativ.com.tw/i/34507/34507011/3450701_500.jpg,https://s3.lativ.com.tw/i/34507/34507011/3450701_48.jpg,0,0,0,67
68,Keith Haring印花T恤,https://s3.lativ.com.tw/i/34506/34506011/3450601_500.jpg,https://s3.lativ.com.tw/i/34506/34506011/3450601_48.jpg,0,0,0,68
69,Keith Haring印花T恤,https://s3.lativ.com.tw/i/34504/34504011/3450401_500.jpg,https://s3.lativ.com.tw/i/34504/34504011/3450401_48.jpg,0,0,0,69
70,Keith Haring口袋印花T恤,https://s3.lativ.com.tw/i/34509/34509011/3450901_500.jpg,https://s3.lativ.com.tw/i/34509/34509011/3450901_48.jpg,0,0,0,70
71,Keith Haring印花T恤,https://s3.lativ.com.tw/i/34508/34508011/3450801_500.jpg,https://s3.lativ.com.tw/i/34508/34508011/3450801_48.jpg,0,0,0,71
72,Keith Haring印花T恤,https://s3.lativ.com.tw/i/34502/34502011/3450201_500.jpg,https://s3.lativ.com.tw/i/34502/34502011/3450201_48.jpg,0,0,0,72
73,Keith Haring印花T恤,https://s3.lativ.com.tw/i/34505/34505011/3450501_500.jpg,https://s3.lativ.com.tw/i/34505/34505011/3450501_48.jpg,0,0,0,73
74,Qee口袋印花T恤,https://s3.lativ.com.tw/i/34572/34572011/3457201_500.jpg,https://s3.lativ.com.tw/i/34572/34572011/3457201_48.jpg,0,0,0,74
75,Qee印花T恤,https://s3.lativ.com.tw/i/34570/34570011/3457001_500.jpg,https://s3.lativ.com.tw/i/34570/34570011/3457001_48.jpg,0,0,0,75
76,Qee印花T恤,https://s3.lativ.com.tw/i/34490/34490011/3449001_500.jpg,https://s3.lativ.com.tw/i/34490/34490011/3449001_48.jpg,0,0,0,76
77,Qee印花T恤,https://s3.lativ.com.tw/i/34489/34489011/3448901_500.jpg,https://s3.lativ.com.tw/i/34489/34489011/3448901_48.jpg,0,0,0,77
78,Qee印花T恤,https://s3.lativ.com.tw/i/34571/34571011/3457101_500.jpg,https://s3.lativ.com.tw/i/34571/34571011/3457101_48.jpg,0,0,0,78
79,小小兵系列印花T恤,https://s3.lativ.com.tw/i/34669/34669011/3466901_500.jpg,https://s3.lativ.com.tw/i/34669/34669011/3466901_48.jpg,0,0,0,79
80,小小兵系列印花T恤,https://s3.lativ.com.tw/i/34670/34670011/3467001_500.jpg,https://s3.lativ.com.tw/i/34670/34670011/3467001_48.jpg,0,0,0,80
81,小小兵系列印花T恤,https://s3.lativ.com.tw/i/34668/34668011/3466801_500.jpg,https://s3.lativ.com.tw/i/34668/34668011/3466801_48.jpg,0,0,0,81
82,小小兵系列印花T恤,https://s3.lativ.com.tw/i/34664/34664011/3466401_500.jpg,https://s3.lativ.com.tw/i/34664/34664011/3466401_48.jpg,0,0,0,82
83,小小兵系列印花T恤,https://s3.lativ.com.tw/i/34672/34672011/3467201_500.jpg,https://s3.lativ.com.tw/i/34672/34672011/3467201_48_0.jpg,0,0,0,83
84,小小兵系列印花T恤,https://s3.lativ.com.tw/i/34666/34666011/3466601_500.jpg,https://s3.lativ.com.tw/i/34666/34666011/3466601_48.jpg,0,0,0,84
85,小小兵系列口袋印花T恤,https://s3.lativ.com.tw/i/34671/34671011/3467101_500.jpg,https://s3.lativ.com.tw/i/34671/34671011/3467101_48.jpg,0,0,0,85
86,小小兵系列印花T恤,https://s3.lativ.com.tw/i/34667/34667011/3466701_500.jpg,https://s3.lativ.com.tw/i/34667/34667011/3466701_48.jpg,0,0,0,86
87,小小兵系列印花T恤,https://s3.lativ.com.tw/i/34665/34665011/3466501_500.jpg,https://s3.lativ.com.tw/i/34665/34665011/3466501_48.jpg,0,0,0,87
88,侏儸紀世界系列印花T恤,https://s3.lativ.com.tw/i/34636/34636011/3463601_500.jpg,https://s3.lativ.com.tw/i/34636/34636011/3463601_48.jpg,0,0,0,88
89,侏儸紀世界系列印花T恤,https://s3.lativ.com.tw/i/34547/34547011/3454701_500.jpg,https://s3.lativ.com.tw/i/34547/34547011/3454701_48.jpg,0,0,0,89
90,侏儸紀世界系列印花T恤,https://s3.lativ.com.tw/i/34419/34419011/3441901_500.jpg,https://s3.lativ.com.tw/i/34419/34419011/3441901_48.jpg,0,0,0,90
91,國家地理印花T恤,https://s3.lativ.com.tw/i/35172/35172011/3517201_500.jpg,https://s3.lativ.com.tw/i/35172/35172011/3517201_48.jpg,0,0,0,91
92,國家地理印花T恤,https://s3.lativ.com.tw/i/35170/35170011/3517001_500.jpg,https://s3.lativ.com.tw/i/35170/35170011/3517001_48.jpg,0,0,0,92
93,國家地理印花T恤,https://s3.lativ.com.tw/i/35187/35187011/3518701_500.jpg,https://s3.lativ.com.tw/i/35187/35187011/3518701_48.jpg,0,0,0,93
94,國家地理印花T恤,https://s3.lativ.com.tw/i/35186/35186011/3518601_500.jpg,https://s3.lativ.com.tw/i/35186/35186011/3518601_48.jpg,0,0,0,94
95,國家地理印花T恤,https://s3.lativ.com.tw/i/35174/35174011/3517401_500.jpg,https://s3.lativ.com.tw/i/35174/35174011/3517401_48.jpg,0,0,0,95
96,國家地理印花T恤,https://s3.lativ.com.tw/i/35185/35185011/3518501_500.jpg,https://s3.lativ.com.tw/i/35185/35185011/3518501_48.jpg,0,0,0,96
97,國家地理印花T恤,https://s3.lativ.com.tw/i/35176/35176011/3517601_500.jpg,https://s3.lativ.com.tw/i/35176/35176011/3517601_48.jpg,0,0,0,97
98,國家地理口袋印花T恤,https://s3.lativ.com.tw/i/35169/35169011/3516901_500.jpg,https://s3.lativ.com.tw/i/35169/35169011/3516901_48.jpg,0,0,0,98
99,國家地理印花T恤,https://s3.lativ.com.tw/i/35166/35166011/3516601_500.jpg,https://s3.lativ.com.tw/i/35166/35166011/3516601_48.jpg,0,0,0,99
100,Peppa Pig印花T恤,https://s3.lativ.com.tw/i/34391/34391011/3439101_500.jpg,https://s3.lativ.com.tw/i/34391/34391011/3439101_48.jpg,0,0,0,100
101,璀璨夜景印花T恤,https://s3.lativ.com.tw/i/34613/34613011/3461301_500.jpg,https://s3.lativ.com.tw/i/34613/34613011/3461301_48.jpg,0,0,0,101
101,璀璨夜景印花T恤,https://s3.lativ.com.tw/i/34613/34613021/3461302_500.jpg,https://s3.lativ.com.tw/i/34613/34613021/3461302_48.jpg,0,0,0,101
102,夏日西瓜印花T恤,https://s3.lativ.com.tw/i/34568/34568011/3456801_500.jpg,https://s3.lativ.com.tw/i/34568/34568011/3456801_48.jpg,0,0,0,102
103,文字印花T恤,https://s3.lativ.com.tw/i/34641/34641011/3464101_500.jpg,https://s3.lativ.com.tw/i/34641/34641011/3464101_48.jpg,0,0,0,103
104,文字印花T恤,https://s3.lativ.com.tw/i/34640/34640011/3464001_500.jpg,https://s3.lativ.com.tw/i/34640/34640011/3464001_48.jpg,0,0,0,104
105,文字印花T恤,https://s3.lativ.com.tw/i/34584/34584011/3458401_500.jpg,https://s3.lativ.com.tw/i/34584/34584011/3458401_48.jpg,0,0,0,105
106,文字印花T恤,https://s3.lativ.com.tw/i/34580/34580011/3458001_500.jpg,https://s3.lativ.com.tw/i/34580/34580011/3458001_48.jpg,0,0,0,106
107,文字印花T恤,https://s3.lativ.com.tw/i/34639/34639011/3463901_500.jpg,https://s3.lativ.com.tw/i/34639/34639011/3463901_48.jpg,0,0,0,107
107,文字印花T恤,https://s3.lativ.com.tw/i/34639/34639021/3463902_500.jpg,https://s3.lativ.com.tw/i/34639/34639021/3463902_48.jpg,0,0,0,107
108,文字印花T恤,https://s3.lativ.com.tw/i/34583/34583011/3458301_500.jpg,https://s3.lativ.com.tw/i/34583/34583011/3458301_48.jpg,0,0,0,108
109,文字印花T恤,https://s3.lativ.com.tw/i/34577/34577011/3457701_500.jpg,https://s3.lativ.com.tw/i/34577/34577011/3457701_48.jpg,0,0,0,109
110,文字印花T恤,https://s3.lativ.com.tw/i/34642/34642011/3464201_500.jpg,https://s3.lativ.com.tw/i/34642/34642011/3464201_48.jpg,0,0,0,110
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014011/3501401_500.jpg,https://s3.lativ.com.tw/i/35014/35014011/3501401_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014021/3501402_500.jpg,https://s3.lativ.com.tw/i/35014/35014021/3501402_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014031/3501403_500.jpg,https://s3.lativ.com.tw/i/35014/35014031/3501403_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014041/3501404_500.jpg,https://s3.lativ.com.tw/i/35014/35014041/3501404_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014051/3501405_500.jpg,https://s3.lativ.com.tw/i/35014/35014051/3501405_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014061/3501406_500.jpg,https://s3.lativ.com.tw/i/35014/35014061/3501406_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014071/3501407_500.jpg,https://s3.lativ.com.tw/i/35014/35014071/3501407_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014081/3501408_500.jpg,https://s3.lativ.com.tw/i/35014/35014081/3501408_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014091/3501409_500.jpg,https://s3.lativ.com.tw/i/35014/35014091/3501409_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014101/3501410_500.jpg,https://s3.lativ.com.tw/i/35014/35014101/3501410_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014111/3501411_500.jpg,https://s3.lativ.com.tw/i/35014/35014111/3501411_48.jpg,0,0,1,0
111,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/35014/35014121/3501412_500.jpg,https://s3.lativ.com.tw/i/35014/35014121/3501412_48.jpg,0,0,1,0
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015011/3501501_500.jpg,https://s3.lativ.com.tw/i/35015/35015011/3501501_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015021/3501502_500.jpg,https://s3.lativ.com.tw/i/35015/35015021/3501502_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015031/3501503_500.jpg,https://s3.lativ.com.tw/i/35015/35015031/3501503_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015041/3501504_500.jpg,https://s3.lativ.com.tw/i/35015/35015041/3501504_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015051/3501505_500.jpg,https://s3.lativ.com.tw/i/35015/35015051/3501505_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015061/3501506_500.jpg,https://s3.lativ.com.tw/i/35015/35015061/3501506_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015071/3501507_500.jpg,https://s3.lativ.com.tw/i/35015/35015071/3501507_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015081/3501508_500.jpg,https://s3.lativ.com.tw/i/35015/35015081/3501508_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015091/3501509_500.jpg,https://s3.lativ.com.tw/i/35015/35015091/3501509_48.jpg,0,0,1,1
112,Pima 棉V領T恤,https://s3.lativ.com.tw/i/35015/35015101/3501510_500.jpg,https://s3.lativ.com.tw/i/35015/35015101/3501510_48.jpg,0,0,1,1
113,Pima 棉圓領短袖T恤,https://s3.lativ.com.tw/i/32052/32052051/3205205_500.jpg,https://s3.lativ.com.tw/i/32052/32052051/3205205_48.jpg,0,0,1,2
114,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/30209/30209071/3020907_500.jpg,https://s3.lativ.com.tw/i/30209/30209071/3020907_24.jpg,0,0,1,3
114,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/30209/30209081/3020908_500.jpg,https://s3.lativ.com.tw/i/30209/30209081/3020908_24.jpg,0,0,1,3
114,Pima 棉圓領T恤,https://s3.lativ.com.tw/i/30209/30209101/3020910_500.jpg,https://s3.lativ.com.tw/i/30209/30209101/3020910_24.jpg,0,0,1,3
115,圓領背心,https://s3.lativ.com.tw/i/34284/34284011/3428401_500.jpg,https://s3.lativ.com.tw/i/34284/34284011/3428401_48.jpg,0,0,1,4
115,圓領背心,https://s3.lativ.com.tw/i/34284/34284021/3428402_500.jpg,https://s3.lativ.com.tw/i/34284/34284021/3428402_48.jpg,0,0,1,4
115,圓領背心,https://s3.lativ.com.tw/i/34284/34284031/3428403_500.jpg,https://s3.lativ.com.tw/i/34284/34284031/3428403_48.jpg,0,0,1,4
115,圓領背心,https://s3.lativ.com.tw/i/34284/34284041/3428404_500.jpg,https://s3.lativ.com.tw/i/34284/34284041/3428404_48.jpg,0,0,1,4
116,條紋短袖T恤,https://s3.lativ.com.tw/i/34286/34286011/3428601_500.jpg,https://s3.lativ.com.tw/i/34286/34286011/3428601_48.jpg,0,0,1,5
116,條紋短袖T恤,https://s3.lativ.com.tw/i/34286/34286021/3428602_500.jpg,https://s3.lativ.com.tw/i/34286/34286021/3428602_48.jpg,0,0,1,5
116,條紋短袖T恤,https://s3.lativ.com.tw/i/34286/34286031/3428603_500.jpg,https://s3.lativ.com.tw/i/34286/34286031/3428603_48.jpg,0,0,1,5
116,條紋短袖T恤,https://s3.lativ.com.tw/i/34286/34286041/3428604_500.jpg,https://s3.lativ.com.tw/i/34286/34286041/3428604_48.jpg,0,0,1,5
117,條紋配色短袖T恤,https://s3.lativ.com.tw/i/34285/34285011/3428501_500.jpg,https://s3.lativ.com.tw/i/34285/34285011/3428501_48.jpg,0,0,1,6
117,條紋配色短袖T恤,https://s3.lativ.com.tw/i/34285/34285021/3428502_500.jpg,https://s3.lativ.com.tw/i/34285/34285021/3428502_48.jpg,0,0,1,6
117,條紋配色短袖T恤,https://s3.lativ.com.tw/i/34285/34285031/3428503_500.jpg,https://s3.lativ.com.tw/i/34285/34285031/3428503_48.jpg,0,0,1,6
117,條紋配色短袖T恤,https://s3.lativ.com.tw/i/34285/34285041/3428504_500.jpg,https://s3.lativ.com.tw/i/34285/34285041/3428504_48.jpg,0,0,1,6
118,竹節棉條紋短袖T恤,https://s3.lativ.com.tw/i/34287/34287011/3428701_500.jpg,https://s3.lativ.com.tw/i/34287/34287011/3428701_48.jpg,0,0,1,7
118,竹節棉條紋短袖T恤,https://s3.lativ.com.tw/i/34287/34287021/3428702_500.jpg,https://s3.lativ.com.tw/i/34287/34287021/3428702_48.jpg,0,0,1,7
118,竹節棉條紋短袖T恤,https://s3.lativ.com.tw/i/34287/34287031/3428703_500.jpg,https://s3.lativ.com.tw/i/34287/34287031/3428703_48.jpg,0,0,1,7
118,竹節棉條紋短袖T恤,https://s3.lativ.com.tw/i/34287/34287041/3428704_500.jpg,https://s3.lativ.com.tw/i/34287/34287041/3428704_48.jpg,0,0,1,7
