product_id,cloudinary_url
71,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942415/chip/lativ71.jpg
72,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942417/chip/lativ72.jpg
73,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942419/chip/lativ73.jpg
74,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942421/chip/lativ74.jpg
75,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942423/chip/lativ75.jpg
76,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942425/chip/lativ76.jpg
77,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942427/chip/lativ77.jpg
78,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942430/chip/lativ78.jpg
79,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942432/chip/lativ79.jpg
80,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942434/chip/lativ80.jpg
81,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942436/chip/lativ81.jpg
82,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942438/chip/lativ82.jpg
83,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942440/chip/lativ83.jpg
84,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942442/chip/lativ84.jpg
85,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942444/chip/lativ85.jpg
86,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942446/chip/lativ86.jpg
87,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942448/chip/lativ87.jpg
88,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942450/chip/lativ88.jpg
89,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942452/chip/lativ89.jpg
90,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942454/chip/lativ90.jpg
91,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942456/chip/lativ91.jpg
92,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942458/chip/lativ92.jpg
93,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942460/chip/lativ93.jpg
94,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942462/chip/lativ94.jpg
95,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942464/chip/lativ95.jpg
96,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942466/chip/lativ96.jpg
97,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942468/chip/lativ97.jpg
98,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942470/chip/lativ98.jpg
99,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942472/chip/lativ99.jpg
100,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942481/chip/lativ100.jpg
101,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942484/chip/lativ101.jpg
102,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942486/chip/lativ102.jpg
103,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942488/chip/lativ103.jpg
104,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942490/chip/lativ104.jpg
105,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942493/chip/lativ105.jpg
106,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942495/chip/lativ106.jpg
107,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942497/chip/lativ107.jpg
108,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942499/chip/lativ108.jpg
109,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942501/chip/lativ109.jpg
110,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942503/chip/lativ110.jpg
111,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942505/chip/lativ111.jpg
112,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942507/chip/lativ112.jpg
113,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942509/chip/lativ113.jpg
114,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942511/chip/lativ114.jpg
115,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942514/chip/lativ115.jpg
116,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942517/chip/lativ116.jpg
117,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942518/chip/lativ117.jpg
118,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942520/chip/lativ118.jpg
119,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942522/chip/lativ119.jpg
120,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942524/chip/lativ120.jpg
121,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942527/chip/lativ121.jpg
122,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942528/chip/lativ122.jpg
123,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942531/chip/lativ123.jpg
124,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942533/chip/lativ124.jpg
125,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942535/chip/lativ125.jpg
126,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942537/chip/lativ126.jpg
127,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942539/chip/lativ127.jpg
128,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942541/chip/lativ128.jpg
129,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942543/chip/lativ129.jpg
130,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942545/chip/lativ130.jpg
131,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942547/chip/lativ131.jpg
132,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942549/chip/lativ132.jpg
133,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942552/chip/lativ133.jpg
134,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942554/chip/lativ134.jpg
135,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942556/chip/lativ135.jpg
136,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942558/chip/lativ136.jpg
137,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942560/chip/lativ137.jpg
138,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942562/chip/lativ138.jpg
139,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942564/chip/lativ139.jpg
140,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942566/chip/lativ140.jpg
141,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942568/chip/lativ141.jpg
142,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942570/chip/lativ142.jpg
143,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942572/chip/lativ143.jpg
144,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942574/chip/lativ144.jpg
145,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942576/chip/lativ145.jpg
146,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942578/chip/lativ146.jpg
147,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942580/chip/lativ147.jpg
148,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942582/chip/lativ148.jpg
149,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942584/chip/lativ149.jpg
150,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942586/chip/lativ150.jpg
151,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942589/chip/lativ151.jpg
152,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942591/chip/lativ152.jpg
153,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942593/chip/lativ153.jpg
154,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942595/chip/lativ154.jpg
155,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942597/chip/lativ155.jpg
156,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942599/chip/lativ156.jpg
157,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942601/chip/lativ157.jpg
158,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942603/chip/lativ158.jpg
159,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942605/chip/lativ159.jpg
